gameid	 time	 roundNum	 trialType	 extra	 clickedObjName	 clickedObjTrialType 	clickedObjCondition	 clickedObjTargetStatus	 clickedObjSpeakerLocs	 clickedObjListenerLocs	 alt1Name	 alt1TrialType	 alt1Condition	 alt1TargetStatus	 alt1SpeakerLocs	 alt1ListenerLocs	 alt2Name	 alt2TrialType	 alt2Condition	 alt2TargetStatus	 alt2SpeakerLocs	 alt2ListenerLocs	 alt3Name	 alt3TrialType	 alt3Condition	 alt3TargetStatus	 alt3SpeakerLocs	 alt3ListenerLocs	numMessages	numSMessages	numLMessages	speakerMessages	listenerMessages	messageTimeStamps
6833-4	1620234274616	5	clickedObj		strawberry	filler	none	target	3	4	chick	filler	none	distractor	1	1	butterfly	filler	none	distractor	2	2	dog	filler	none	distractor	4	3	1	1	0	strawberry		1620234273597
6833-4	1620234288041	6	clickedObj		pepper_big_green	overinformativeness	color_sufficient	target	4	2	pepper_small_red	overinformativeness	color_sufficient	distractor	2	1	pepper_big_red	overinformativeness	color_sufficient	distractor	1	3	pepper_big_red	overinformativeness	color_sufficient	distractor	3	4	1	1	0	green bell pepper		1620234286737
6833-4	1620234296873	7	clickedObj		door	filler	none	target	2	2	pitcher	filler	none	distractor	1	1	cow	filler	none	distractor	4	3	carrot	filler	none	distractor	3	4	1	1	0	door		1620234295097
6833-4	1620234308545	8	clickedObj		lock_small_gold	overinformativeness	color_sufficient	target	2	2	lock_small_silver	overinformativeness	color_sufficient	distractor	4	4	lock_big_silver	overinformativeness	color_sufficient	distractor	1	1	lock_small_silver	overinformativeness	color_sufficient	distractor	3	3	1	1	0	gold lock		1620234306606
6833-4	1620234322378	9	clickedObj		tie_small_blue	overinformativeness	color_sufficient	target	2	3	tie_small_red	overinformativeness	color_sufficient	distractor	4	1	tie_small_red	overinformativeness	color_sufficient	distractor	3	4	tie_big_red	overinformativeness	color_sufficient	distractor	1	2	1	1	0	blue tie		1620234316327
6833-4	1620234348570	10	clickedObj		man2_bearded_hatted	adjective_ordering	none	distractor	3	3	man2_mustached_hatted	adjective_ordering	none	distractor	2	1	man2_bearded_glassed	adjective_ordering	none	target	1	4	man2_mustached_glassed	adjective_ordering	none	distractor	4	2	1	1	0	glasses with big beard		1620234348225
6833-4	1620234359455	11	clickedObj		fish	filler	none	target	3	2	tomato	filler	none	distractor	4	3	pig	filler	none	distractor	1	4	horse	filler	none	distractor	2	1	1	1	0	fish		1620234357175
6833-4	1620234369922	12	clickedObj		socks_small_green	overinformativeness	color_sufficient	target	1	1	socks_small_blue	overinformativeness	color_sufficient	distractor	2	2	socks_big_blue	overinformativeness	color_sufficient	distractor	4	4	socks_small_blue	overinformativeness	color_sufficient	distractor	3	3	1	1	0	green socks		1620234368175
6833-4	1620234393658	13	clickedObj		box_open_wood	adjective_ordering	none	distractor	3	2	box_closed_wood	adjective_ordering	none	target	2	1	box_closed_cardboard	adjective_ordering	none	distractor	4	4	box_open_cardboard	adjective_ordering	none	distractor	1	3	1	1	0	wood box with top		1620234393308
6833-4	1620234415074	14	clickedObj		picture_colored_rectangular	adjective_ordering	none	distractor	4	2	picture_bw_square	adjective_ordering	none	target	2	1	picture_bw_rectangular	adjective_ordering	none	distractor	1	3	picture_colored_square	adjective_ordering	none	distractor	3	4	1	1	0	black and white small picture		1620234414497
6833-4	1620234424826	15	clickedObj		pants_big_green	overinformativeness	color_sufficient	target	1	1	pants_big_pink	overinformativeness	color_sufficient	distractor	2	4	pants_big_pink	overinformativeness	color_sufficient	distractor	4	2	pants_small_pink	overinformativeness	color_sufficient	distractor	3	3	1	1	0	green pants		1620234423249
6833-4	1620234450939	16	clickedObj		frog_spotted_green	adjective_ordering	none	distractor	4	3	frog_striped_red	adjective_ordering	none	distractor	2	4	frog_spotted_red	adjective_ordering	none	distractor	3	2	frog_striped_green	adjective_ordering	none	target	1	1	1	1	0	green frog with white stripes		1620234447346
6833-4	1620234462019	17	clickedObj		tshirt_small_yellow	overinformativeness	color_sufficient	target	1	1	tshirt_big_orange	overinformativeness	color_sufficient	distractor	2	4	tshirt_small_orange	overinformativeness	color_sufficient	distractor	4	3	tshirt_small_orange	overinformativeness	color_sufficient	distractor	3	2	1	1	0	yellow shirt		1620234460646
6833-4	1620234471454	18	clickedObj		guitar	filler	none	target	2	2	bowl	filler	none	distractor	1	1	banana	filler	none	distractor	4	3	elephant	filler	none	distractor	3	4	1	1	0	guitar		1620234469348
6833-4	1620234493683	19	clickedObj		glasses_big_red	overinformativeness	size_sufficient	target	2	2	glasses_small_red	overinformativeness	size_sufficient	distractor	3	4	glasses_small_blue	overinformativeness	size_sufficient	distractor	4	1	glasses_small_red	overinformativeness	size_sufficient	distractor	1	3	1	1	0	largest glasses		1620234490736
6833-4	1620234507906	20	clickedObj		balloon_big_yellow	overinformativeness	size_sufficient	target	4	4	baloon_small_yellow	overinformativeness	size_sufficient	distractor	3	3	baloon_small_yellow	overinformativeness	size_sufficient	distractor	1	2	baloon_small_pink	overinformativeness	size_sufficient	distractor	2	1	1	1	0	yellow balloon		1620234506526
6833-4	1620234519259	21	clickedObj		scissors_small_blue	overinformativeness	color_sufficient	target	2	1	scissors_small_green	overinformativeness	color_sufficient	distractor	4	2	scissors_big_green	overinformativeness	color_sufficient	distractor	3	4	scissors_small_green	overinformativeness	color_sufficient	distractor	1	3	1	1	0	blue scissors		1620234517596
6833-4	1620234553756	22	clickedObj		man_old_bearded	adjective_ordering	none	target	4	4	man_young_cleanshaven	adjective_ordering	none	distractor	2	2	man_old_cleanshaven	adjective_ordering	none	distractor	3	1	man_young_bearded	adjective_ordering	none	distractor	1	3	1	1	0	tilted head with beard		1620234544787
6833-4	1620234554075	22	clickedObj		man_old_bearded	adjective_ordering	none	target	4	4	man_young_bearded	adjective_ordering	none	distractor	1	3	man_old_cleanshaven	adjective_ordering	none	distractor	3	1	man_young_cleanshaven	adjective_ordering	none	distractor	2	2	0	0	0			
6833-4	1620234570822	24	clickedObj		key_big_gold	overinformativeness	size_sufficient	distractor	3	4	key_big_silver	overinformativeness	size_sufficient	distractor	4	1	key_big_silver	overinformativeness	size_sufficient	distractor	1	2	key_small_silver	overinformativeness	size_sufficient	target	2	3	1	1	0	pink behind key		1620234570276
6833-4	1620234585052	25	clickedObj		clock_small_purple	overinformativeness	size_sufficient	target	1	2	clock_big_purple	overinformativeness	size_sufficient	distractor	4	1	clock_big_yellow	overinformativeness	size_sufficient	distractor	2	3	clock_big_purple	overinformativeness	size_sufficient	distractor	3	4	1	1	0	smallest clock		1620234582445
6833-4	1620234608492	26	clickedObj		woman2_happy_skinny	adjective_ordering	none	distractor	4	1	woman2_sad_skinny	adjective_ordering	none	target	1	2	woman2_sad_fat	adjective_ordering	none	distractor	2	4	woman2_happy_fat	adjective_ordering	none	distractor	3	3	1	1	0	thin frown face		1620234605825
6833-4	1620234623597	27	clickedObj		chair_small_blue	overinformativeness	size_sufficient	target	1	2	chair_big_blue	overinformativeness	size_sufficient	distractor	3	3	chair_big_yellow	overinformativeness	size_sufficient	distractor	4	4	chair_big_blue	overinformativeness	size_sufficient	distractor	2	1	2	1	1	smallest chair	yellow chair	1620234619962___1620234621055
6833-4	1620234635796	28	clickedObj		chick	filler	none	target	4	2	dog	filler	none	distractor	3	1	butterfly	filler	none	distractor	1	4	strawberry	filler	none	distractor	2	3	1	1	0	chick		1620234633818
6833-4	1620234652209	29	clickedObj		shorts_dry_red	adjective_ordering	none	distractor	1	2	shorts_wet_green	adjective_ordering	none	distractor	2	3	shorts_wet_red	adjective_ordering	none	target	3	4	shorts_dry_green	adjective_ordering	none	distractor	4	1	1	1	0	small red shorts		1620234647388
6833-4	1620234677597	30	clickedObj		nails_red_glossy	adjective_ordering	none	distractor	1	2	nails_black_glossy	adjective_ordering	none	target	3	1	nails_red_matte	adjective_ordering	none	distractor	2	4	nails_black_matte	adjective_ordering	none	distractor	4	3	1	1	0	black shiny nails		1620234666286
6833-4	1620234687197	31	clickedObj		flower_small_yellow	overinformativeness	size_sufficient	distractor	4	1	flower_small_pink	overinformativeness	size_sufficient	distractor	2	4	flower_big_pink	overinformativeness	size_sufficient	target	1	3	flower_small_pink	overinformativeness	size_sufficient	distractor	3	2	1	1	0	biggest flower		1620234686727
6833-4	1620234702437	32	clickedObj		brush_small_blue	overinformativeness	size_sufficient	target	3	3	brush_big_red	overinformativeness	size_sufficient	distractor	2	1	brush_big_blue	overinformativeness	size_sufficient	distractor	4	4	brush_big_blue	overinformativeness	size_sufficient	distractor	1	2	1	1	0	smallest blue brush		1620234700667
6833-4	1620234710725	33	clickedObj		shoe_big_pink	overinformativeness	color_sufficient	target	4	3	show_small_yellow	overinformativeness	color_sufficient	distractor	2	2	shoe_big_yellow	overinformativeness	color_sufficient	distractor	3	1	shoe_big_yellow	overinformativeness	color_sufficient	distractor	1	4	1	1	0	pink		1620234708787
6833-4	1620234720917	34	clickedObj		pencil_short_blue	adjective_ordering	none	target	4	2	pencil_long_blue	adjective_ordering	none	distractor	3	3	pencil_long_black	adjective_ordering	none	distractor	1	4	pencil_short_black	adjective_ordering	none	distractor	2	1	1	1	0	small blue		1620234719195
6833-4	1620234728517	35	clickedObj		banana	filler	none	target	3	3	elephant	filler	none	distractor	1	4	guitar	filler	none	distractor	2	1	bowl	filler	none	distractor	4	2	1	1	0	banana		1620234727012
6833-4	1620234737526	36	clickedObj		knife_small_red	overinformativeness	size_sufficient	target	4	4	knife_big_red	overinformativeness	size_sufficient	distractor	2	1	knife_big_blue	overinformativeness	size_sufficient	distractor	3	3	knife_big_red	overinformativeness	size_sufficient	distractor	1	2	1	1	0	smallest		1620234736156
6833-4	1620234744134	37	clickedObj		dog	filler	none	target	3	1	strawberry	filler	none	distractor	4	4	butterfly	filler	none	distractor	2	2	chick	filler	none	distractor	1	3	1	1	0	dog		1620234743128
6833-4	1620234750798	38	clickedObj		cow	filler	none	target	3	1	pitcher	filler	none	distractor	2	4	door	filler	none	distractor	4	2	carrot	filler	none	distractor	1	3	1	1	0	cow		1620234749028
6833-4	1620234759478	39	clickedObj		car_big_blue	overinformativeness	size_sufficient	target	2	4	car_small_green	overinformativeness	size_sufficient	distractor	3	3	car_small_blue	overinformativeness	size_sufficient	distractor	4	1	car_small_blue	overinformativeness	size_sufficient	distractor	1	2	1	1	0	biggest		1620234757756
6833-4	1620234766566	40	clickedObj		carrot	filler	none	target	4	4	door	filler	none	distractor	1	2	cow	filler	none	distractor	2	1	pitcher	filler	none	distractor	3	3	1	1	0	carrot		1620234765436
6833-4	1620234782197	41	clickedObj		earring_small_triangular	adjective_ordering	none	distractor	1	1	earring_big_round	adjective_ordering	none	distractor	4	2	earring_big_triangular	adjective_ordering	none	distractor	3	3	earring_small_round	adjective_ordering	none	target	2	4	1	1	0	small round		1620234779958
6833-4	1620234798495	42	clickedObj		woman_old_sad	adjective_ordering	none	target	3	2	woman_old_happy	adjective_ordering	none	distractor	4	1	woman_young_happy	adjective_ordering	none	distractor	2	4	woman_young_sad	adjective_ordering	none	distractor	1	3	1	1	0	old grouchy		1620234795087
6833-4	1620234820254	43	clickedObj		bottle_plastic_big	adjective_ordering	none	target	4	4	bottle_glass_big	adjective_ordering	none	distractor	2	3	bottle_glass_small	adjective_ordering	none	distractor	1	2	bottle_plastic_small	adjective_ordering	none	distractor	3	1	1	1	0	big with lines		1620234816626
6833-4	1620234837487	44	clickedObj		hair_straight_blond	adjective_ordering	none	distractor	1	2	hair_curly_blonde	adjective_ordering	none	target	4	1	hair_curly_brown	adjective_ordering	none	distractor	3	3	hair_straight_brown	adjective_ordering	none	distractor	2	4	1	1	0	blonde curls		1620234834316
6833-4	1620234847663	45	clickedObj		cat_big_white	overinformativeness	size_sufficient	target	4	2	cat_small_white	overinformativeness	size_sufficient	distractor	2	3	cat_small_white	overinformativeness	size_sufficient	distractor	3	1	cat_small_black	overinformativeness	size_sufficient	distractor	1	4	1	1	0	biggest		1620234846099
6833-4	1620234865055	46	clickedObj		umbrella_big_blue	overinformativeness	color_sufficient	target	3	2	umbrella_big_green	overinformativeness	color_sufficient	distractor	1	1	umbrella_small_green	overinformativeness	color_sufficient	distractor	4	3	umbrella_big_green	overinformativeness	color_sufficient	distractor	2	4	1	1	0	blue		1620234853508
6833-4	1620234872695	47	clickedObj		pot_small_green	overinformativeness	color_sufficient	distractor	1	3	pot_big_green	overinformativeness	color_sufficient	distractor	2	2	pot_small_blue	overinformativeness	color_sufficient	target	4	4	pot_small_green	overinformativeness	color_sufficient	distractor	3	1	1	1	0	blue		1620234871636
6833-4	1620234873070	47	clickedObj		pot_small_blue	overinformativeness	color_sufficient	target	4	4	pot_small_green	overinformativeness	color_sufficient	distractor	1	3	pot_small_green	overinformativeness	color_sufficient	distractor	3	1	pot_big_green	overinformativeness	color_sufficient	distractor	2	2	0	0	0			
6833-4	1620234886079	49	clickedObj		table_wood_low	adjective_ordering	none	target	3	3	table_metal_high	adjective_ordering	none	distractor	4	2	table_wood_high	adjective_ordering	none	distractor	1	1	table_metal_low	adjective_ordering	none	distractor	2	4	1	1	0	low brown		1620234884296
6833-4	1620234894223	50	clickedObj		button_small_blue	overinformativeness	size_sufficient	target	2	1	button_big_blue	overinformativeness	size_sufficient	distractor	1	3	button_big_green	overinformativeness	size_sufficient	distractor	3	2	button_big_blue	overinformativeness	size_sufficient	distractor	4	4	1	1	0	smallest		1620234892629
6833-4	1620234901799	51	clickedObj		bag_small_blue	overinformativeness	size_sufficient	distractor	2	3	bag_big_red	overinformativeness	size_sufficient	target	1	4	bag_small_red	overinformativeness	size_sufficient	distractor	4	2	bag_small_red	overinformativeness	size_sufficient	distractor	3	1	1	1	0	biggest		1620234900738
6833-4	1620234911711	52	clickedObj		toothbrush_big_purple	overinformativeness	color_sufficient	target	4	3	toothbrush_small_green	overinformativeness	color_sufficient	distractor	2	4	toothbrush_big_green	overinformativeness	color_sufficient	distractor	3	1	toothbrush_big_green	overinformativeness	color_sufficient	distractor	1	2	1	1	0	purple		1620234909186
6833-4	1620234923031	53	clickedObj		dress_small_blue	overinformativeness	size_sufficient	target	4	3	dress_big_blue	overinformativeness	size_sufficient	distractor	1	1	dress_big_blue	overinformativeness	size_sufficient	distractor	3	2	dress_big_green	overinformativeness	size_sufficient	distractor	2	4	1	1	0	smallest		1620234918525
6833-4	1620234932177	54	clickedObj		ball_small_purple	overinformativeness	size_sufficient	distractor	2	3	ball_small_purple	overinformativeness	size_sufficient	distractor	3	1	ball_big_purple	overinformativeness	size_sufficient	target	1	2	ball_small_yellow	overinformativeness	size_sufficient	distractor	4	4	1	1	0	biggest		1620234930425
6833-4	1620234932456	54	clickedObj		ball_big_purple	overinformativeness	size_sufficient	target	1	2	ball_small_purple	overinformativeness	size_sufficient	distractor	3	1	ball_small_yellow	overinformativeness	size_sufficient	distractor	4	4	ball_small_purple	overinformativeness	size_sufficient	distractor	2	3	0	0	0			
6833-4	1620234943112	56	clickedObj		apple_big_green	overinformativeness	size_sufficient	target	4	3	apple_small_red	overinformativeness	size_sufficient	distractor	2	2	apple_small_green	overinformativeness	size_sufficient	distractor	1	1	apple_small_green	overinformativeness	size_sufficient	distractor	3	4	1	1	0	biggest		1620234941917
6833-4	1620234950496	57	clickedObj		pig	filler	none	target	2	3	fish	filler	none	distractor	4	1	tomato	filler	none	distractor	1	4	horse	filler	none	distractor	3	2	1	1	0	pig		1620234949548
6833-4	1620234958837	58	clickedObj		lighter_small_black	overinformativeness	color_sufficient	target	4	2	lighter_big_white	overinformativeness	color_sufficient	distractor	1	1	lighter_small_white	overinformativeness	color_sufficient	distractor	2	4	lighter_small_white	overinformativeness	color_sufficient	distractor	3	3	1	1	0	black		1620234956905
6833-4	1620234966920	59	clickedObj		bowl	filler	none	target	1	1	banana	filler	none	distractor	3	3	guitar	filler	none	distractor	4	4	elephant	filler	none	distractor	2	2	1	1	0	bowl		1620234964937
6833-4	1620234973816	60	clickedObj		skirt_big_blue	overinformativeness	color_sufficient	target	4	2	skirt_big_green	overinformativeness	color_sufficient	distractor	2	3	skirt_small_green	overinformativeness	color_sufficient	distractor	3	1	skirt_big_green	overinformativeness	color_sufficient	distractor	1	4	1	1	0	blue		1620234972618
6460-8	1620252520336	1	clickedObj		tomato	filler	none	target	1	1	horse	filler	none	distractor	2	2	fish	filler	none	distractor	3	4	pig	filler	none	distractor	4	3	1	1	0	apple		1620252518457
6460-8	1620252526391	2	clickedObj		elephant	filler	none	target	4	1	banana	filler	none	distractor	3	2	bowl	filler	none	distractor	2	4	guitar	filler	none	distractor	1	3	1	1	0	elephant		1620252524797
6460-8	1620252532206	3	clickedObj		butterfly	filler	none	target	3	4	strawberry	filler	none	distractor	1	2	chick	filler	none	distractor	4	3	dog	filler	none	distractor	2	1	1	1	0	butterfly		1620252530462
6460-8	1620252537234	4	clickedObj		horse	filler	none	target	1	4	tomato	filler	none	distractor	4	1	pig	filler	none	distractor	2	2	fish	filler	none	distractor	3	3	1	1	0	horse		1620252535602
6460-8	1620252544176	5	clickedObj		strawberry	filler	none	target	1	4	chick	filler	none	distractor	3	3	butterfly	filler	none	distractor	4	1	dog	filler	none	distractor	2	2	1	1	0	strawberry		1620252542477
6460-8	1620252551773	6	clickedObj		key_small_gold	overinformativeness	size_sufficient	target	4	2	key_big_gold	overinformativeness	size_sufficient	distractor	1	3	key_big_gold	overinformativeness	size_sufficient	distractor	3	1	key_big_silver	overinformativeness	size_sufficient	distractor	2	4	1	1	0	small key		1620252549621
6460-8	1620252557182	7	clickedObj		umbrella_small_green	overinformativeness	color_sufficient	target	3	1	umbrella_small_blue	overinformativeness	color_sufficient	distractor	2	4	umbrella_big_blue	overinformativeness	color_sufficient	distractor	4	2	umbrella_small_blue	overinformativeness	color_sufficient	distractor	1	3	1	1	0	green		1620252555662
6460-8	1620252574484	8	clickedObj		woman_young_sad	adjective_ordering	none	distractor	2	4	woman_young_happy	adjective_ordering	none	distractor	4	2	woman_old_happy	adjective_ordering	none	distractor	1	3	woman_old_sad	adjective_ordering	none	target	3	1	1	1	0	brown hair grimace		1620252569102
6460-8	1620252584988	9	clickedObj		frog_striped_red	adjective_ordering	none	target	4	1	frog_spotted_green	adjective_ordering	none	distractor	1	4	frog_spotted_red	adjective_ordering	none	distractor	2	2	frog_striped_green	adjective_ordering	none	distractor	3	3	1	1	0	red with white stripes		1620252582399
6460-8	1620252591828	10	clickedObj		cat_small_black	overinformativeness	size_sufficient	target	1	3	cat_big_black	overinformativeness	size_sufficient	distractor	3	1	cat_big_black	overinformativeness	size_sufficient	distractor	2	2	cat_big_white	overinformativeness	size_sufficient	distractor	4	4	1	1	0	small cat		1620252588998
6460-8	1620252596911	11	clickedObj		lighter_big_black	overinformativeness	color_sufficient	target	3	3	lighter_small_white	overinformativeness	color_sufficient	distractor	1	4	lighter_big_white	overinformativeness	color_sufficient	distractor	4	2	lighter_big_white	overinformativeness	color_sufficient	distractor	2	1	1	1	0	black		1620252595298
6460-8	1620252605015	12	clickedObj		earring_small_round	adjective_ordering	none	target	1	4	earring_small_triangular	adjective_ordering	none	distractor	4	1	earring_big_triangular	adjective_ordering	none	distractor	2	3	earring_big_round	adjective_ordering	none	distractor	3	2	1	1	0	small circle		1620252602499
6460-8	1620252614596	13	clickedObj		nails_black_matte	adjective_ordering	none	target	4	1	nails_black_glossy	adjective_ordering	none	distractor	3	2	nails_red_matte	adjective_ordering	none	distractor	2	4	nails_red_glossy	adjective_ordering	none	distractor	1	3	1	1	0	black matte		1620252612773
6460-8	1620252621054	14	clickedObj		pot_small_green	overinformativeness	color_sufficient	target	3	4	pot_small_blue	overinformativeness	color_sufficient	distractor	4	2	pot_small_blue	overinformativeness	color_sufficient	distractor	1	1	pot_big_blue	overinformativeness	color_sufficient	distractor	2	3	1	1	0	green		1620252619265
6460-8	1620252626324	15	clickedObj		button_small_green	overinformativeness	size_sufficient	target	1	3	button_big_green	overinformativeness	size_sufficient	distractor	2	1	button_big_blue	overinformativeness	size_sufficient	distractor	4	4	button_big_green	overinformativeness	size_sufficient	distractor	3	2	1	1	0	small		1620252624613
6460-8	1620252635278	16	clickedObj		box_closed_wood	adjective_ordering	none	target	1	1	box_closed_cardboard	adjective_ordering	none	distractor	3	4	box_open_wood	adjective_ordering	none	distractor	4	2	box_open_cardboard	adjective_ordering	none	distractor	2	3	1	1	0	wood with top		1620252632780
6460-8	1620252642218	17	clickedObj		pencil_long_blue	adjective_ordering	none	target	1	2	pencil_short_blue	adjective_ordering	none	distractor	2	1	pencil_long_black	adjective_ordering	none	distractor	3	4	pencil_short_black	adjective_ordering	none	distractor	4	3	1	1	0	large blue		1620252640507
6460-8	1620252647770	18	clickedObj		toothbrush_big_purple	overinformativeness	color_sufficient	target	2	4	toothbrush_big_green	overinformativeness	color_sufficient	distractor	4	3	toothbrush_small_green	overinformativeness	color_sufficient	distractor	3	1	toothbrush_big_green	overinformativeness	color_sufficient	distractor	1	2	1	1	0	purple		1620252646036
6460-8	1620252666296	19	clickedObj		spoon_metal_dirty	adjective_ordering	none	target	2	3	spoon_metal_clean	adjective_ordering	none	distractor	1	1	spoon_wooden_dirty	adjective_ordering	none	distractor	3	4	spoon_wooden_clean	adjective_ordering	none	distractor	4	2	1	1	0	clean handle, dirty top		1620252660750
6460-8	1620252674694	20	clickedObj		car_big_green	overinformativeness	size_sufficient	target	2	2	car_small_blue	overinformativeness	size_sufficient	distractor	1	3	car_small_green	overinformativeness	size_sufficient	distractor	4	4	car_small_green	overinformativeness	size_sufficient	distractor	3	1	1	1	0	big green		1620252671878
6460-8	1620252681552	21	clickedObj		pants_big_green	overinformativeness	color_sufficient	target	4	4	pants_small_pink	overinformativeness	color_sufficient	distractor	1	3	pants_big_pink	overinformativeness	color_sufficient	distractor	2	2	pants_big_pink	overinformativeness	color_sufficient	distractor	3	1	1	1	0	green		1620252679519
6460-8	1620252687586	22	clickedObj		ball_big_purple	overinformativeness	size_sufficient	target	4	4	ball_small_purple	overinformativeness	size_sufficient	distractor	2	3	ball_small_purple	overinformativeness	size_sufficient	distractor	3	1	ball_small_yellow	overinformativeness	size_sufficient	distractor	1	2	1	1	0	big		1620252685990
6460-8	1620252693542	23	clickedObj		tshirt_small_orange	overinformativeness	color_sufficient	target	4	3	tshirt_small_yellow	overinformativeness	color_sufficient	distractor	2	2	tshirt_small_yellow	overinformativeness	color_sufficient	distractor	1	1	tshirt_big_yellow	overinformativeness	color_sufficient	distractor	3	4	1	1	0	orange		1620252691744
6460-8	1620252698656	24	clickedObj		banana	filler	none	target	1	1	guitar	filler	none	distractor	4	2	elephant	filler	none	distractor	3	3	bowl	filler	none	distractor	2	4	1	1	0	banana		1620252697562
6460-8	1620252704591	25	clickedObj		fish	filler	none	target	1	2	horse	filler	none	distractor	2	3	pig	filler	none	distractor	3	1	tomato	filler	none	distractor	4	4	1	1	0	nemo		1620252702902
6460-8	1620252709464	26	clickedObj		bag_small_red	overinformativeness	size_sufficient	target	2	2	bag_big_blue	overinformativeness	size_sufficient	distractor	1	3	bag_big_red	overinformativeness	size_sufficient	distractor	3	1	bag_big_red	overinformativeness	size_sufficient	distractor	4	4	1	1	0	small		1620252708082
6460-8	1620252714076	27	clickedObj		door	filler	none	target	2	4	carrot	filler	none	distractor	1	3	cow	filler	none	distractor	3	1	pitcher	filler	none	distractor	4	2	1	1	0	door		1620252712476
6460-8	1620252719460	28	clickedObj		lipstick_big_pink	overinformativeness	color_sufficient	target	1	2	lipstick_big_red	overinformativeness	color_sufficient	distractor	4	1	lipstick_big_red	overinformativeness	color_sufficient	distractor	2	4	lipstick_small_red	overinformativeness	color_sufficient	distractor	3	3	1	1	0	pink		1620252717410
6460-8	1620252723602	29	clickedObj		carrot	filler	none	target	2	2	cow	filler	none	distractor	3	4	pitcher	filler	none	distractor	4	1	door	filler	none	distractor	1	3	1	1	0	carrot		1620252722455
6460-8	1620252737860	30	clickedObj		man2_mustached_hatted	adjective_ordering	none	target	1	2	man2_bearded_glassed	adjective_ordering	none	distractor	4	1	man2_mustached_glassed	adjective_ordering	none	distractor	2	4	man2_bearded_hatted	adjective_ordering	none	distractor	3	3	1	1	0	hat no beard		1620252734316
6460-8	1620252744606	31	clickedObj		dress_small_green	overinformativeness	size_sufficient	target	1	4	dress_big_green	overinformativeness	size_sufficient	distractor	2	1	dress_big_blue	overinformativeness	size_sufficient	distractor	4	3	dress_big_green	overinformativeness	size_sufficient	distractor	3	2	1	1	0	small		1620252742049
6460-8	1620252749448	32	clickedObj		chick	filler	none	target	3	1	butterfly	filler	none	distractor	2	4	strawberry	filler	none	distractor	1	2	dog	filler	none	distractor	4	3	1	1	0	chick		1620252748024
6460-8	1620252755046	33	clickedObj		dog	filler	none	target	2	3	strawberry	filler	none	distractor	4	4	butterfly	filler	none	distractor	1	1	chick	filler	none	distractor	3	2	1	1	0	puppy		1620252753288
6460-8	1620252759773	34	clickedObj		pig	filler	none	target	2	4	horse	filler	none	distractor	4	2	tomato	filler	none	distractor	1	1	fish	filler	none	distractor	3	3	1	1	0	pig		1620252758142
6460-8	1620252765140	35	clickedObj		glasses_small_blue	overinformativeness	size_sufficient	target	2	2	glasses_big_red	overinformativeness	size_sufficient	distractor	3	1	glasses_big_blue	overinformativeness	size_sufficient	distractor	1	4	glasses_big_blue	overinformativeness	size_sufficient	distractor	4	3	1	1	0	small		1620252763800
6460-8	1620252769784	36	clickedObj		bowl	filler	none	target	4	3	banana	filler	none	distractor	1	1	guitar	filler	none	distractor	2	2	elephant	filler	none	distractor	3	4	1	1	0	bowl		1620252768232
6460-8	1620252774118	37	clickedObj		chair_small_blue	overinformativeness	size_sufficient	target	1	1	chair_big_blue	overinformativeness	size_sufficient	distractor	2	3	chair_big_yellow	overinformativeness	size_sufficient	distractor	3	4	chair_big_blue	overinformativeness	size_sufficient	distractor	4	2	1	1	0	small		1620252773006
6460-8	1620252783045	38	clickedObj		bottle_glass_small	adjective_ordering	none	target	3	1	bottle_glass_big	adjective_ordering	none	distractor	4	2	bottle_plastic_big	adjective_ordering	none	distractor	2	4	bottle_plastic_small	adjective_ordering	none	distractor	1	3	1	1	0	small smooth		1620252780598
6460-8	1620252796216	39	clickedObj		balloon_big_yellow	overinformativeness	size_sufficient	target	4	2	baloon_small_pink	overinformativeness	size_sufficient	distractor	1	3	baloon_small_yellow	overinformativeness	size_sufficient	distractor	2	4	baloon_small_yellow	overinformativeness	size_sufficient	distractor	3	1	1	1	0	yellow		1620252794515
6460-8	1620252802116	40	clickedObj		pepper_big_green	overinformativeness	color_sufficient	target	4	3	pepper_big_red	overinformativeness	color_sufficient	distractor	2	2	pepper_big_red	overinformativeness	color_sufficient	distractor	1	4	pepper_small_red	overinformativeness	color_sufficient	distractor	3	1	1	1	0	green		1620252800331
6460-8	1620252806808	41	clickedObj		brush_small_blue	overinformativeness	size_sufficient	target	1	1	brush_big_blue	overinformativeness	size_sufficient	distractor	4	2	brush_big_blue	overinformativeness	size_sufficient	distractor	2	3	brush_big_red	overinformativeness	size_sufficient	distractor	3	4	1	1	0	small		1620252805539
6460-8	1620252816358	42	clickedObj		hair_curly_brown	adjective_ordering	none	target	1	3	hair_straight_brown	adjective_ordering	none	distractor	3	1	hair_curly_blonde	adjective_ordering	none	distractor	2	4	hair_straight_blond	adjective_ordering	none	distractor	4	2	1	1	0	dark curly		1620252814512
6460-8	1620252821572	43	clickedObj		scissors_big_green	overinformativeness	color_sufficient	target	3	4	scissors_small_blue	overinformativeness	color_sufficient	distractor	4	2	scissors_big_blue	overinformativeness	color_sufficient	distractor	1	3	scissors_big_blue	overinformativeness	color_sufficient	distractor	2	1	1	1	0	green		1620252819839
